,sub_name,trial_num,mag,domain,response,acc,conf
3467,HC sub_15,165,3,1,0,1,-3
3468,HC sub_15,166,0,1,1,1,-3
3469,HC sub_15,167,1,1,1,0,-2.999999
3470,HC sub_15,168,1,2,1,0,-3
3471,HC sub_15,169,3,1,0,1,-3
3472,HC sub_15,170,2,2,0,1,-3
3473,HC sub_15,171,0,1,1,1,-3
3474,HC sub_15,172,3,2,0,1,-2.7
3475,HC sub_15,173,2,2,1,0,-3
3476,HC sub_15,174,3,2,0,1,-3
3477,HC sub_15,175,2,1,1,0,-3
3478,HC sub_15,176,2,2,0,1,-3
3479,HC sub_15,177,3,2,0,1,-3
3480,HC sub_15,178,0,1,1,1,-3
3481,HC sub_15,179,1,2,1,0,-3
3482,HC sub_15,180,0,2,1,1,-3
3483,HC sub_15,181,3,1,1,0,-3
3484,HC sub_15,182,3,1,0,1,-2.999999
3485,HC sub_15,183,2,2,1,0,0
3486,HC sub_15,184,1,1,1,0,-3
3487,HC sub_15,185,1,1,0,1,-1.7
3488,HC sub_15,186,0,1,1,1,-2.999999
3489,HC sub_15,187,1,2,1,0,-3
3490,HC sub_15,188,0,2,1,1,-3
3491,HC sub_15,189,2,1,1,0,-3
3492,HC sub_15,190,0,2,1,1,-3
3493,HC sub_15,191,1,1,1,0,-3
3494,HC sub_15,192,1,2,1,0,-3
3495,HC sub_15,193,3,1,0,1,-3
3496,HC sub_15,194,2,2,1,0,-2.1
3497,HC sub_15,195,1,1,0,1,-3
3498,HC sub_15,196,0,2,1,1,-1.9
3499,HC sub_15,197,3,1,0,1,-3
3500,HC sub_15,198,0,1,1,1,-3
3501,HC sub_15,199,3,1,0,1,-3
3502,HC sub_15,200,2,1,0,1,-2.400001
3503,HC sub_15,201,2,1,0,1,-1.7
3504,HC sub_15,202,2,1,1,0,-2.899999
3505,HC sub_15,203,2,1,1,0,1.3
3506,HC sub_15,204,0,1,1,1,-3
3507,HC sub_15,205,3,2,1,0,-2.7
3508,HC sub_15,206,2,1,0,1,-3
3509,HC sub_15,207,0,2,1,1,-3
3510,HC sub_15,208,1,2,1,0,-3
3511,HC sub_15,209,3,2,0,1,-3
3512,HC sub_15,210,3,1,0,1,-3
3513,HC sub_15,211,1,2,1,0,-1.2
3514,HC sub_15,212,0,2,1,1,-3
3515,HC sub_15,213,2,2,1,0,-2.5
3516,HC sub_15,214,1,2,1,0,-2.999999
3517,HC sub_15,215,1,2,1,0,-2
3518,HC sub_15,216,3,2,0,1,-3
3519,HC sub_15,217,1,1,0,1,-3
3520,HC sub_15,218,0,1,1,1,-3
3521,HC sub_15,219,3,2,0,1,-3
3522,HC sub_15,220,1,1,1,0,-2.999999
3523,HC sub_15,221,0,2,1,1,-3
3524,HC sub_15,222,0,2,1,1,0
3525,HC sub_15,223,0,1,1,1,-1.5
3526,HC sub_15,224,0,2,0,0,-2
3527,HC sub_15,225,3,1,0,1,-2.899999
3528,HC sub_15,226,1,1,1,0,-3
3529,HC sub_15,227,1,1,1,0,-1.3
3530,HC sub_15,228,2,2,0,1,-2.899999
3531,HC sub_15,229,1,2,1,0,-3
3532,HC sub_15,230,2,2,0,1,-2.1
3533,HC sub_15,231,0,2,1,1,-2.899999
3534,HC sub_15,232,0,1,1,1,-2.799999
3535,HC sub_15,233,2,1,0,1,-3
3536,HC sub_15,234,3,1,0,1,-3
3537,HC sub_15,235,3,2,1,0,-3
3538,HC sub_15,236,3,2,0,1,-1.7
3539,HC sub_15,237,1,2,1,0,-3
3540,HC sub_15,238,2,2,1,0,-3
3541,HC sub_15,239,2,2,1,0,-3
3542,HC sub_15,240,1,1,0,1,1.2
3543,HC sub_16,1,0,2,1,1,-1.4
3544,HC sub_16,2,0,2,1,1,-0.9000001
3545,HC sub_16,3,2,2,0,1,1.3
3546,HC sub_16,4,1,1,0,1,1
3547,HC sub_16,5,3,1,0,1,-1.5
3548,HC sub_16,6,3,1,0,1,0.7
3549,HC sub_16,7,1,2,1,0,-0.6
3550,HC sub_16,8,3,1,0,1,1.9
3551,HC sub_16,9,2,2,1,0,0
3552,HC sub_16,10,1,1,1,0,-0.6
3553,HC sub_16,11,0,2,1,1,-2
3554,HC sub_16,12,0,2,1,1,-0.7
3555,HC sub_16,13,3,2,0,1,-0.8000001
3556,HC sub_16,14,0,1,1,1,-0.8000001
3557,HC sub_16,15,2,2,0,1,-0.8000001
3558,HC sub_16,16,2,1,1,0,-0.8000001
3559,HC sub_16,17,1,2,1,0,-1.6
3560,HC sub_16,18,2,1,1,0,1.8
3561,HC sub_16,19,2,2,0,1,0
3562,HC sub_16,20,3,1,0,1,-0.8000001
3563,HC sub_16,21,2,1,0,1,1.1
3564,HC sub_16,22,1,1,1,0,-0.9000001
3565,HC sub_16,23,0,2,1,1,-0.9000001
3566,HC sub_16,24,0,1,1,1,2
3567,HC sub_16,25,2,1,0,1,1.3
3568,HC sub_16,26,2,2,0,1,-1.4
3569,HC sub_16,27,3,2,0,1,-2.3
3570,HC sub_16,28,3,2,0,1,-1.4
3571,HC sub_16,29,0,2,1,1,-0.8000001
3572,HC sub_16,30,3,2,0,1,-1.8
3573,HC sub_16,31,3,2,0,1,-0.9000001
3574,HC sub_16,32,2,1,1,0,-0.7
3575,HC sub_16,33,1,1,1,0,-0.3
3576,HC sub_16,34,1,2,1,0,0
3577,HC sub_16,35,0,2,1,1,1.3
3578,HC sub_16,36,3,1,0,1,-0.7
3579,HC sub_16,37,2,2,0,1,1
3580,HC sub_16,38,3,1,0,1,2.2
3581,HC sub_16,39,1,1,1,0,-0.7
3582,HC sub_16,40,0,1,1,1,-0.8000001
3583,HC sub_16,41,0,1,1,1,0
3584,HC sub_16,42,1,2,0,1,2.5
3585,HC sub_16,43,1,2,1,0,-0.5
3586,HC sub_16,44,3,2,0,1,-1.1
3587,HC sub_16,45,1,2,1,0,-0.7
3588,HC sub_16,46,1,1,1,0,0.6
3589,HC sub_16,47,2,1,0,1,-1.4
3590,HC sub_16,48,0,1,1,1,-0.7
3591,HC sub_16,49,3,2,0,1,-0.8000001
3592,HC sub_16,50,0,1,1,1,-1
3593,HC sub_16,51,2,2,0,1,-0.5
3594,HC sub_16,52,2,2,0,1,1.4
3595,HC sub_16,53,0,2,1,1,-1
3596,HC sub_16,54,1,1,0,1,1.4
3597,HC sub_16,55,3,2,0,1,-1.3
3598,HC sub_16,56,3,1,0,1,-1
3599,HC sub_16,57,3,2,0,1,-1.3
3600,HC sub_16,58,1,2,1,0,-1.2
3601,HC sub_16,59,3,1,0,1,-1.3
3602,HC sub_16,60,1,2,0,1,2.6
3603,HC sub_16,61,2,2,0,1,-1.3
3604,HC sub_16,62,1,1,1,0,0
3605,HC sub_16,63,0,1,1,1,-1.1
3606,HC sub_16,64,2,2,0,1,-1.4
3607,HC sub_16,65,1,2,1,0,-0.7
3608,HC sub_16,66,1,2,1,0,-0.5
3609,HC sub_16,67,0,2,1,1,2.2
3610,HC sub_16,68,0,1,1,1,0
3611,HC sub_16,69,1,2,1,0,-0.7
3612,HC sub_16,70,3,1,0,1,-0.9000001
3613,HC sub_16,71,0,2,0,0,1.5
3614,HC sub_16,72,1,1,1,0,0
3615,HC sub_16,73,1,2,1,0,-1.2
3616,HC sub_16,74,3,2,0,1,-1.8
3617,HC sub_16,75,2,1,0,1,0
3618,HC sub_16,76,3,1,0,1,-0.9000001
3619,HC sub_16,77,2,1,1,0,0
3620,HC sub_16,78,0,1,1,1,-1.8
3621,HC sub_16,79,2,2,0,1,0.8000001
3622,HC sub_16,80,3,2,0,1,0.1
3623,HC sub_16,81,3,1,1,0,0
3624,HC sub_16,82,0,1,1,1,-1.4
3625,HC sub_16,83,0,2,1,1,-2.5
3626,HC sub_16,84,2,1,1,0,0.8000001
3627,HC sub_16,85,2,2,0,1,-1.4
3628,HC sub_16,86,0,1,1,1,-1.5
3629,HC sub_16,87,2,1,1,0,0.9000001
3630,HC sub_16,88,3,1,0,1,-0.6
3631,HC sub_16,89,0,1,1,1,0
3632,HC sub_16,90,2,1,0,1,1.5
3633,HC sub_16,91,3,2,0,1,-2.1
3634,HC sub_16,92,1,1,1,0,-1.1
3635,HC sub_16,93,0,2,1,1,-1.9
3636,HC sub_16,94,1,1,1,0,-2.4
3637,HC sub_16,95,2,1,1,0,0.7
3638,HC sub_16,96,1,1,1,0,-0.5
3639,HC sub_16,97,1,2,1,0,0.2
3640,HC sub_16,98,2,2,0,1,1.4
3641,HC sub_16,99,1,2,0,1,2.5
3642,HC sub_16,100,3,2,0,1,-2.1
3643,HC sub_16,101,0,2,1,1,-1.4
3644,HC sub_16,102,2,1,1,0,1.8
3645,HC sub_16,103,1,1,1,0,-0.6
3646,HC sub_16,104,0,2,1,1,-0.8000001
3647,HC sub_16,105,3,1,0,1,0
3648,HC sub_16,106,3,2,0,1,-1.6
3649,HC sub_16,107,1,1,1,0,1
3650,HC sub_16,108,1,2,0,1,1.8
3651,HC sub_16,109,3,2,0,1,-1.2
3652,HC sub_16,110,3,1,1,0,0
3653,HC sub_16,111,2,1,0,1,1.4
3654,HC sub_16,112,0,2,1,1,-1.2
3655,HC sub_16,113,0,2,1,1,-1.2
3656,HC sub_16,114,3,1,0,1,-0.9000001
3657,HC sub_16,115,0,2,1,1,-1.3
3658,HC sub_16,116,0,1,1,1,-0.8000001
3659,HC sub_16,117,1,2,1,0,2.9
3660,HC sub_16,118,0,2,1,1,0
3661,HC sub_16,119,1,1,1,0,-1.1
3662,HC sub_16,120,3,2,0,1,-1.7
3663,HC sub_16,121,2,2,0,1,0.8000001
3664,HC sub_16,122,2,2,0,1,2.1
3665,HC sub_16,123,0,1,1,1,-0.6
3666,HC sub_16,124,0,2,1,1,-1.1
3667,HC sub_16,125,3,2,0,1,-1.3
3668,HC sub_16,126,1,2,1,0,0
3669,HC sub_16,127,1,2,1,0,0.8000001
3670,HC sub_16,128,3,2,0,1,-0.1
3671,HC sub_16,129,2,1,1,0,-0.6
3672,HC sub_16,130,0,1,1,1,-0.7
3673,HC sub_16,131,2,2,0,1,2.799999
3674,HC sub_16,132,2,1,1,0,-0.5
3675,HC sub_16,133,2,2,0,1,0
3676,HC sub_16,134,2,1,1,0,-1.5
3677,HC sub_16,135,2,1,1,0,-0.7
3678,HC sub_16,136,0,1,1,1,-0.7
3679,HC sub_16,137,1,1,1,0,-1.2
3680,HC sub_16,138,3,1,1,0,0.7
3681,HC sub_16,139,1,1,1,0,-0.6
3682,HC sub_16,140,2,2,0,1,-0.9000001
3683,HC sub_16,141,3,1,0,1,-0.7
3684,HC sub_16,142,1,1,1,0,0
3685,HC sub_16,143,3,1,0,1,1.3
3686,HC sub_16,144,0,2,1,1,-0.6
3687,HC sub_16,145,3,1,1,0,0
3688,HC sub_16,146,3,1,0,1,0
3689,HC sub_16,147,1,2,1,0,-0.8000001
3690,HC sub_16,148,3,1,0,1,0.8000001
3691,HC sub_16,149,1,1,1,0,0
3692,HC sub_16,150,3,1,0,1,-0.7
3693,HC sub_16,151,0,1,1,1,-0.6
3694,HC sub_16,152,3,2,0,1,-2
3695,HC sub_16,153,2,2,0,1,-1.1
3696,HC sub_16,154,2,2,0,1,0
3697,HC sub_16,155,1,2,1,0,-1.1
3698,HC sub_16,156,2,2,0,1,1
3699,HC sub_16,157,0,2,1,1,-0.5
3700,HC sub_16,158,1,1,1,0,0
3701,HC sub_16,159,2,2,0,1,0.5
3702,HC sub_16,160,3,2,0,1,-0.6
3703,HC sub_16,161,0,1,1,1,-0.7
3704,HC sub_16,162,3,1,0,1,-1.3
3705,HC sub_16,163,0,1,1,1,-0.8000001
3706,HC sub_16,164,0,2,1,1,-0.7
3707,HC sub_16,165,2,1,1,0,1.4
3708,HC sub_16,166,2,2,0,1,0
3709,HC sub_16,167,2,1,0,1,2.3
3710,HC sub_16,168,1,1,1,0,0.9000001
3711,HC sub_16,169,3,2,0,1,-1.3
3712,HC sub_16,170,1,2,1,0,-1.3
3713,HC sub_16,171,1,2,1,0,-0.5
3714,HC sub_16,172,3,2,0,1,-0.7
3715,HC sub_16,173,0,2,1,1,-1.2
3716,HC sub_16,174,1,2,1,0,-1.4
3717,HC sub_16,175,0,2,1,1,-0.7
3718,HC sub_16,176,2,2,0,1,1.4
3719,HC sub_16,177,0,1,1,1,-1.2
3720,HC sub_16,178,1,1,1,0,2.1
3721,HC sub_16,179,0,2,1,1,0
3722,HC sub_16,180,2,1,1,0,0
3723,HC sub_16,181,0,1,1,1,-0.7
3724,HC sub_16,182,0,1,1,1,-0.6
3725,HC sub_16,183,1,1,1,0,0
3726,HC sub_16,184,1,2,1,0,-1.6
3727,HC sub_16,185,3,2,0,1,-1.5
3728,HC sub_16,186,1,1,1,0,0
3729,HC sub_16,187,2,1,0,1,0.7
3730,HC sub_16,188,3,2,0,1,-1.6
3731,HC sub_16,189,2,1,0,1,0.9000001
3732,HC sub_16,190,0,1,1,1,-0.7
3733,HC sub_16,191,2,1,0,1,2.5
3734,HC sub_16,192,3,1,0,1,0
3735,HC sub_16,194,0,2,1,1,0
3736,HC sub_16,195,2,1,0,1,2.5
3737,HC sub_16,196,2,2,0,1,1.1
3738,HC sub_16,197,3,2,0,1,-0.6
3739,HC sub_16,198,0,2,1,1,0
3740,HC sub_16,199,1,1,1,0,-0.7
3741,HC sub_16,200,0,2,1,1,-0.5
3742,HC sub_16,201,2,1,1,0,-1
3743,HC sub_16,202,0,2,1,1,-1.3
3744,HC sub_16,203,3,1,0,1,-0.6
3745,HC sub_16,204,2,1,1,0,-1.1
3746,HC sub_16,205,1,2,0,1,2.5
3747,HC sub_16,206,1,1,1,0,-0.5
3748,HC sub_16,207,3,2,0,1,-2.2
3749,HC sub_16,208,1,1,1,0,-0.9000001
3750,HC sub_16,209,0,1,1,1,-0.5
3751,HC sub_16,210,1,2,0,1,1.5
3752,HC sub_16,211,3,1,0,1,1.1
3753,HC sub_16,212,1,2,0,1,2.999999
3754,HC sub_16,213,1,2,1,0,0
3755,HC sub_16,214,2,2,0,1,-0.4
3756,HC sub_16,215,3,1,1,0,-0.7
3757,HC sub_16,216,2,1,0,1,2.4
3758,HC sub_16,217,2,1,0,1,0
3759,HC sub_16,218,2,2,0,1,-1.2
3760,HC sub_16,219,0,1,1,1,-2.1
3761,HC sub_16,220,1,1,1,0,-1.3
3762,HC sub_16,221,3,2,0,1,-1.3
3763,HC sub_16,222,1,1,1,0,-0.7
3764,HC sub_16,223,3,2,0,1,-1.2
3765,HC sub_16,224,3,1,0,1,-0.4
3766,HC sub_16,225,3,1,0,1,-0.9000001
3767,HC sub_16,226,0,1,1,1,-1.4
3768,HC sub_16,227,1,2,0,1,3
3769,HC sub_16,228,2,2,0,1,1.2
3770,HC sub_16,229,0,2,1,1,-0.6
3771,HC sub_16,230,3,2,0,1,-1.5
3772,HC sub_16,231,0,1,1,1,-1.1
3773,HC sub_16,232,2,1,0,1,2.4
3774,HC sub_16,233,0,1,1,1,-1.5
3775,HC sub_16,234,0,1,1,1,-0.6
3776,HC sub_16,235,1,1,1,0,-0.5
3777,HC sub_16,236,3,2,0,1,-1.4
3778,HC sub_16,237,2,2,0,1,-1.2
3779,HC sub_16,238,2,2,1,0,-0.6
3780,HC sub_16,239,3,1,0,1,-1.2
3781,HC sub_16,240,0,1,1,1,-1.5
3782,HC sub_17,1,2,1,0,1,1.3
3783,HC sub_17,2,3,1,0,1,-2.5
3784,HC sub_17,3,3,1,0,1,-2.2
3785,HC sub_17,4,2,1,1,0,-1.1
3786,HC sub_17,5,1,1,1,0,-2.799999
3787,HC sub_17,6,2,1,0,1,1.8
3788,HC sub_17,7,1,1,0,1,1.7
3789,HC sub_17,8,1,2,1,0,-1.5
3790,HC sub_17,9,0,2,1,1,-1.5
3791,HC sub_17,10,0,1,1,1,-1.6
3792,HC sub_17,11,3,2,0,1,-2
3793,HC sub_17,12,2,2,1,0,-2
3794,HC sub_17,13,0,2,1,1,-2
3795,HC sub_17,14,2,1,0,1,1.9
3796,HC sub_17,15,1,2,1,0,-2.799999
3797,HC sub_17,16,1,1,1,0,-2.799999
3798,HC sub_17,17,1,2,1,0,-1.8
3799,HC sub_17,18,2,2,1,0,-2.2
3800,HC sub_17,19,2,2,0,1,1.6
3801,HC sub_17,20,1,1,1,0,1.5
3802,HC sub_17,21,3,1,0,1,-3
3803,HC sub_17,22,1,1,1,0,-1.6
3804,HC sub_17,23,2,2,0,1,-2.999999
3805,HC sub_17,24,0,2,1,1,0
3806,HC sub_17,25,3,2,0,1,-1.8
3807,HC sub_17,26,3,2,0,1,1.7
3808,HC sub_17,27,3,1,0,1,-3
3809,HC sub_17,28,0,2,1,1,-2.4
3810,HC sub_17,29,3,1,0,1,-3
3811,HC sub_17,30,3,2,0,1,-2.3
3812,HC sub_17,31,2,2,1,0,1.2
3813,HC sub_17,32,1,2,1,0,-2.1
3814,HC sub_17,33,1,2,1,0,-2
3815,HC sub_17,34,0,1,1,1,-2.6
3816,HC sub_17,35,0,2,1,1,0
3817,HC sub_17,36,3,1,0,1,-3
3818,HC sub_17,37,0,1,1,1,-2.4
3819,HC sub_17,38,0,2,1,1,-1.8
3820,HC sub_17,39,2,2,0,1,2.4
3821,HC sub_17,40,2,1,0,1,2.799999
3822,HC sub_17,41,2,1,0,1,-1.7
3823,HC sub_17,42,1,2,1,0,-1.3
3824,HC sub_17,43,3,2,1,0,-2.3
3825,HC sub_17,44,1,1,1,0,-2.2
3826,HC sub_17,45,0,1,1,1,-2
3827,HC sub_17,46,3,2,0,1,1.4
3828,HC sub_17,47,0,2,1,1,-2.999999
3829,HC sub_17,48,0,1,1,1,-2.6
3830,HC sub_17,49,0,2,0,0,-2
3831,HC sub_17,50,1,2,1,0,-2.799999
3832,HC sub_17,51,2,1,1,0,-2.1
3833,HC sub_17,52,3,2,1,0,-2.5
3834,HC sub_17,53,1,1,1,0,-2.999999
3835,HC sub_17,54,2,2,0,1,2.899999
3836,HC sub_17,55,2,2,1,0,-2.5
3837,HC sub_17,56,3,2,1,0,-1.9
3838,HC sub_17,57,0,1,1,1,0
3839,HC sub_17,58,1,2,1,0,-2.5
3840,HC sub_17,59,2,2,1,0,-2.4
3841,HC sub_17,60,1,1,1,0,-3
3842,HC sub_17,61,3,2,0,1,1.8
3843,HC sub_17,62,0,2,1,1,-2.799999
3844,HC sub_17,63,3,1,0,1,-2.799999
3845,HC sub_17,64,3,1,1,0,-2.3
3846,HC sub_17,65,0,2,1,1,-3
3847,HC sub_17,66,1,1,1,0,0
3848,HC sub_17,67,0,2,1,1,-2.999999
3849,HC sub_17,68,2,2,0,1,2.899999
3850,HC sub_17,69,1,1,1,0,-2.899999
3851,HC sub_17,70,0,1,1,1,-2.999999
3852,HC sub_17,71,1,1,1,0,-2.899999
3853,HC sub_17,72,3,1,0,1,3
3854,HC sub_17,73,1,2,1,0,-2.799999
3855,HC sub_17,74,2,1,0,1,1.8
3856,HC sub_17,75,1,2,1,0,-2.2
3857,HC sub_17,76,2,1,0,1,-2.4
3858,HC sub_17,77,3,1,0,1,-2.2
3859,HC sub_17,78,3,1,0,1,1.9
3860,HC sub_17,79,3,2,1,0,-2.5
3861,HC sub_17,80,1,1,1,0,-2.3
3862,HC sub_17,81,3,2,0,1,-0.8
3863,HC sub_17,82,0,1,1,1,-2.2
3864,HC sub_17,83,0,2,1,1,-2.2
3865,HC sub_17,84,2,1,1,0,-3
3866,HC sub_17,85,0,1,1,1,-3
3867,HC sub_17,86,1,2,1,0,-3
3868,HC sub_17,87,0,1,1,1,-3
3869,HC sub_17,88,2,1,0,1,1.2
3870,HC sub_17,89,1,2,1,0,-2.3
3871,HC sub_17,90,3,2,0,1,-3
3872,HC sub_17,91,3,1,1,0,-2.7
3873,HC sub_17,92,2,2,0,1,1.9
3874,HC sub_17,93,0,2,1,1,-2.6
3875,HC sub_17,94,2,2,1,0,-2.4
3876,HC sub_17,95,2,1,0,1,1.3
3877,HC sub_17,96,0,2,1,1,-2.1
3878,HC sub_17,97,0,1,0,0,1.3
3879,HC sub_17,99,2,1,0,1,0.8000001
3880,HC sub_17,100,3,2,1,0,-1.9
3881,HC sub_17,101,2,2,1,0,-1.9
3882,HC sub_17,102,3,2,0,1,-2.3
3883,HC sub_17,103,3,1,0,1,-2.5
3884,HC sub_17,104,3,2,1,0,-1.3
3885,HC sub_17,105,0,2,1,1,0
3886,HC sub_17,106,2,2,1,0,-1.7
3887,HC sub_17,107,3,2,0,1,-2.6
3888,HC sub_17,108,2,1,1,0,-1.8
3889,HC sub_17,109,1,1,1,0,-1.9
3890,HC sub_17,110,0,1,1,1,-2.1
3891,HC sub_17,111,3,1,1,0,-2.1
3892,HC sub_17,112,0,2,1,1,-2
3893,HC sub_17,113,1,1,1,0,0
3894,HC sub_17,114,1,1,1,0,-1.2
3895,HC sub_17,115,0,1,1,1,-1.2
3896,HC sub_17,116,3,2,0,1,-3
3897,HC sub_17,117,0,1,1,1,-3
3898,HC sub_17,118,0,2,1,1,-3
3899,HC sub_17,119,0,1,1,1,-2.6
3900,HC sub_17,120,0,2,1,1,-3
3901,HC sub_17,121,0,1,1,1,-2.4
3902,HC sub_17,122,1,2,1,0,-2.5
3903,HC sub_17,123,1,2,1,0,-2.4
3904,HC sub_17,124,2,2,0,1,2.2
3905,HC sub_17,125,1,2,1,0,-2.3
3906,HC sub_17,126,3,1,0,1,1.6
3907,HC sub_17,127,1,2,1,0,-2.2
3908,HC sub_17,128,2,1,1,0,-1.9
3909,HC sub_17,129,2,2,0,1,-0.3
3910,HC sub_17,130,1,2,1,0,-1.8
3911,HC sub_17,131,1,1,1,0,-1.7
3912,HC sub_17,132,2,1,1,0,-1.8
3913,HC sub_17,133,2,2,1,0,-1.2
3914,HC sub_17,134,2,2,1,0,-2.3
3915,HC sub_17,137,3,2,1,0,-1.2
3916,HC sub_17,138,0,2,1,1,-1.2
3917,HC sub_17,139,1,1,1,0,-2.2
3918,HC sub_17,140,2,1,1,0,-2.1
3919,HC sub_17,141,0,2,1,1,-2
3920,HC sub_17,142,1,1,0,1,-2
3921,HC sub_17,143,3,1,0,1,-1
3922,HC sub_17,144,3,1,0,1,-2.799999
3923,HC sub_17,145,0,2,1,1,-1.6
3924,HC sub_17,146,0,2,1,1,-1
3925,HC sub_17,147,3,2,1,0,0.7
3926,HC sub_17,148,0,2,1,1,-0.9000001
3927,HC sub_17,149,1,2,1,0,-1
3928,HC sub_17,150,2,1,0,1,1
3929,HC sub_17,151,2,1,0,1,1
3930,HC sub_17,152,1,2,1,0,-1
3931,HC sub_17,153,3,2,0,1,0
3932,HC sub_17,154,2,2,1,0,-2.999999
3933,HC sub_17,155,2,1,0,1,-0.6
3934,HC sub_17,156,2,2,1,0,-2.799999
3935,HC sub_17,157,2,1,1,0,1.3
3936,HC sub_17,158,1,1,1,0,1.2
3937,HC sub_17,159,1,2,1,0,1.1
3938,HC sub_17,160,3,1,0,1,1.9
3939,HC sub_17,161,2,2,1,0,-1.2
3940,HC sub_17,162,2,2,1,0,-1.1
3941,HC sub_17,163,1,1,1,0,-1.4
3942,HC sub_17,164,3,1,0,1,1
3943,HC sub_17,165,0,2,1,1,-1.7
3944,HC sub_17,166,1,1,1,0,-0.8000001
3945,HC sub_17,167,3,2,0,1,-3
3946,HC sub_17,168,1,2,1,0,-3
3947,HC sub_17,169,3,1,0,1,-1.8
3948,HC sub_17,170,2,1,1,0,-2.5
3949,HC sub_17,171,0,1,1,1,-2.7
3950,HC sub_17,172,1,1,1,0,-2.5
3951,HC sub_17,173,2,2,0,1,2.7
3952,HC sub_17,174,0,2,1,1,-2.6
3953,HC sub_17,175,0,2,1,1,-2.2
3954,HC sub_17,176,0,1,1,1,-2.6
3955,HC sub_17,177,3,2,0,1,-2.2
3956,HC sub_17,178,2,1,1,0,-2.3
3957,HC sub_17,179,3,1,1,0,-2
3958,HC sub_17,180,1,2,1,0,-2.6
3959,HC sub_17,181,1,1,1,0,-2.6
3960,HC sub_17,182,0,1,1,1,-2.5
3961,HC sub_17,183,1,2,0,1,2.899999
3962,HC sub_17,184,1,1,1,0,-2.3
3963,HC sub_17,185,0,1,1,1,-1
3964,HC sub_17,186,3,2,0,1,-2.799999
3965,HC sub_17,187,3,1,1,0,-2.6
3966,HC sub_17,188,3,2,1,0,-1.8
3967,HC sub_17,189,0,2,1,1,-2.2
3968,HC sub_17,190,2,2,1,0,-1.9
3969,HC sub_17,191,0,1,1,1,-1.6
3970,HC sub_17,192,3,1,0,1,-1.5
3971,HC sub_17,193,0,1,1,1,-1.5
3972,HC sub_17,194,2,1,1,0,0
3973,HC sub_17,195,1,1,1,0,-1.1
3974,HC sub_17,196,2,2,0,1,1.8
3975,HC sub_17,197,1,1,1,0,-1.1
3976,HC sub_17,198,2,1,1,0,-0.9000001
3977,HC sub_17,199,1,1,1,0,-2
3978,HC sub_17,200,3,2,0,1,2.7
3979,HC sub_17,201,0,1,1,1,-1.4
3980,HC sub_17,202,1,2,1,0,-1.1
3981,HC sub_17,203,3,1,0,1,-1
3982,HC sub_17,204,2,2,0,1,2.5
3983,HC sub_17,205,3,2,0,1,2
3984,HC sub_17,206,1,1,1,0,-2.2
3985,HC sub_17,207,2,1,1,0,-2.999999
3986,HC sub_17,208,1,1,1,0,-2.3
3987,HC sub_17,209,0,1,1,1,-2.6
3988,HC sub_17,210,3,1,0,1,-1.6
3989,HC sub_17,211,0,2,1,1,-2.1
3990,HC sub_17,212,0,2,1,1,-2.2
3991,HC sub_17,213,2,1,0,1,1.4
3992,HC sub_17,214,3,2,0,1,0
3993,HC sub_17,215,3,2,1,0,-2
3994,HC sub_17,216,1,1,1,0,-2.2
3995,HC sub_17,217,2,2,1,0,-2.4
3996,HC sub_17,218,0,1,1,1,-2.5
3997,HC sub_17,219,0,1,1,1,-2.2
3998,HC sub_17,220,2,2,0,1,0.9000001
3999,HC sub_17,221,0,1,1,1,-2.2
4000,HC sub_17,222,3,1,0,1,1.8
4001,HC sub_17,223,2,1,1,0,-2
4002,HC sub_17,224,1,2,1,0,-2.1
4003,HC sub_17,225,0,1,1,1,-2.5
4004,HC sub_17,226,0,1,1,1,-2.4
4005,HC sub_17,227,2,2,1,0,-2.5
4006,HC sub_17,228,2,1,0,1,0
4007,HC sub_17,229,3,1,0,1,-1.8
4008,HC sub_17,230,2,2,1,0,-2.1
4009,HC sub_17,231,3,1,0,1,-2.3
4010,HC sub_17,232,1,2,1,0,-2
4011,HC sub_17,233,3,1,0,1,1.7
4012,HC sub_17,234,1,2,1,0,-2.3
4013,HC sub_17,235,0,2,1,1,-2.899999
4014,HC sub_17,236,3,2,0,1,-2.1
4015,HC sub_17,237,1,2,1,0,-2.1
4016,HC sub_17,238,3,2,0,1,1.1
4017,HC sub_17,239,1,2,1,0,1.3
4018,HC sub_17,240,0,1,1,1,-1.5
4019,HC sub_18,1,1,2,1,0,-0.9000001
4020,HC sub_18,2,0,2,1,1,0.7
4021,HC sub_18,3,1,1,0,1,0.5
4022,HC sub_18,4,3,1,0,1,-3
4023,HC sub_18,5,0,2,1,1,-0.7
4024,HC sub_18,6,2,1,1,0,1.5
4025,HC sub_18,7,0,1,0,0,0.2
4026,HC sub_18,8,2,2,0,1,-1.2
4027,HC sub_18,9,2,2,1,0,0.5
4028,HC sub_18,10,2,2,0,1,0.5
4029,HC sub_18,11,3,2,0,1,-1.4
4030,HC sub_18,12,2,1,0,1,-3
4031,HC sub_18,13,0,2,1,1,-0.9000001
4032,HC sub_18,14,3,2,0,1,-0.9000001
4033,HC sub_18,15,3,2,0,1,-3
4034,HC sub_18,16,0,1,1,1,-0.7
4035,HC sub_18,17,2,1,0,1,-2.2
4036,HC sub_18,18,1,2,1,0,-1.4
4037,HC sub_18,19,1,1,1,0,-1.2
4038,HC sub_18,20,1,1,0,1,-0.9000001
